TITOLI;001;006;010;OBBLIGAZIONI;CERT.DEP.ESTERO;INTERBANCARI ZCOUPON;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;020;OBBLIGAZIONI;CERT.DEP.ESTERI;AL PORTATORE NS.IST;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;006;021;OBBLIGAZIONI;CERT.DEP.ESTERI;NOMINATIVI NS. IST.;CD;AMM;CERTIFICATI DEPOSITO;;
TITOLI;001;007;001;OBBLIGAZIONI;BUONI FRUTTIFERI;BUONI FRUTT.POSTALI;BND;AMM;BUONI FRUTTIFERI;;
TITOLI;001;007;002;OBBLIGAZIONI;BUONI FRUTTIFERI;BUONI FRUTT.BANCARI;BND;AMM;BUONI FRUTTIFERI;;
TITOLI;001;007;003;OBBLIGAZIONI;BUONI FRUTTIFERI;BANCARI ZERO COUPON;BND;AMM;BUONI FRUTTIFERI;;
TITOLI;001;007;004;OBBLIGAZIONI;BUONI FRUTTIFERI;POSTAQLI ZERO COUP;BND;AMM;BUONI FRUTTIFERI;;
TITOLI;001;008;002;OBBLIGAZIONI;TIT.STATO ITALIA V.E;B.T.E.;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;006;OBBLIGAZIONI;TIT.STATO ITALIA V.E;C.T.E.;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;012;OBBLIGAZIONI;TIT.STATO ITALIA V.E;ALTRI DI STATO;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;013;OBBLIGAZIONI;TIT.STATO ITALIA V.E;ZERO COUPON;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;014;OBBLIGAZIONI;TIT.STATO ITALIA V.E;MANTELLO STRIPPATO;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;015;OBBLIGAZIONI;TIT.STATO ITALIA V.E;CEDOLE STRIPPATE;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;022;OBBLIGAZIONI;TITOLI DI STATO;ALTRI (REG.FIS.EST);BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;023;OBBLIGAZIONI;TIT.DI STATO ITALIA;ZERO COUP.  FISC EST;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;024;OBBLIGAZIONI;TIT.DI STATO ITALIA;MANT STRIP. FISC EST;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;025;OBBLIGAZIONI;TIT.DI STATO ITALIA;CED.STRIPP  FISC.EST;BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
TITOLI;001;008;032;OBBLIGAZIONI;TIT DI STATO EMIEST;ALTRI STA (FISC EST);BND;AMM;OBBLIGAZIONI;ALTOBBGOV;ALTRI TITOLI DI STATO
